device_friendly_name,date_time,nbr_of_readings,pm_25,latitude,longitude
100th & Torrence (WB),2023-01-02,279,15.459750631313133,41.7136,-87.5602
106th & Ave D (WB),2023-01-02,277,15.116515151515152,41.70277166,-87.52829283
115th & Stewart (EB),2023-01-02,279,15.360888451825952,41.68517802886724,-87.63263004842011
137th & Brainard (NB),2023-01-02,279,14.191717171717173,41.6463031593152,-87.5429946962422
26th & Central Park (WB),2023-01-02,278,19.46231060606061,41.844493180392355,-87.71455502567271
26th & Keeler (EB),2023-01-02,278,17.33935606060606,41.844104,-87.729633
26th ST & Kostner (WB),2023-01-02,277,17.024387626262627,41.84419,-87.7347
26th ST & Pulaski (WB),2023-01-02,278,17.980003156565658,41.8442,-87.7248
39TH & HALSTED (WB),2023-01-02,279,13.299523358585859,41.823715840223066,-87.6463462493363
39th & Damen (WB),2023-01-02,279,13.87291729739218,41.8231,-87.6753
47th & Halsted (WB),2023-01-02,279,16.230378787878788,41.8088,-87.6481
61st & King (WB),2023-01-02,277,14.237411616161616,41.7838,-87.6164
63RD STREET & STATE (EB) - 2,2023-01-02,279,18.162440025252526,41.779987,-87.625107001
63rd & Damen (WB),2023-01-02,280,16.55985916860917,41.7793,-87.6741
63rd & King Drive (EB),2023-01-02,233,13.888420046620046,41.78,-87.6168
63rd & Lamon (EB),2023-01-02,279,17.52611111111111,41.7782,-87.7438
63rd & Peoria (EB),2023-01-02,279,16.028276515151514,41.7795,-87.6472
63rd & Pulaski (EB),2023-01-02,279,17.162777777777777,41.7785,-87.7214
79th & Kostner (EB),2023-01-02,279,13.910785984848486,41.7491,-87.7302
95th & Wentworth (WB),2023-01-02,278,17.111357011602383,41.7218,-87.6287
ARCHER & THROOP (SB),2023-01-02,279,15.760912247474748,41.84339211596036,-87.6545815311069
Addison & Kennedy XWay (EB),2023-01-02,278,18.101398358585858,41.946406,-87.717897
Archer & Lavergne/LeClair (NEB),2023-01-02,279,16.65452967171717,41.797916,-87.747366
Archer & Mulligan/55th (NWB),2023-01-02,280,16.218888888888888,41.7924,-87.7818
Ashland & 43rd St (SB),2023-01-02,279,17.483478535353537,41.816041,-87.665311
Ashland & Belmont/Lincoln (NB),2023-01-02,279,16.933513257575758,41.939311,-87.668496
Ashland & Blackhawk (NB),2023-01-02,279,15.16125946969697,41.907237,-87.66745
Ashland & Pershing (SB),2023-01-02,279,15.832487373737374,41.823588,-87.665245
Ave O & 114th (NB),2023-01-02,279,12.386849747474747,41.688054,-87.539967
Belmont & Sheridan (WB),2023-01-02,279,17.044968434343435,41.94,-87.6402
Belmont & Western (WB),2023-01-02,278,17.775666035353535,41.939568,-87.688703
Broadway & Wilson Ave (SWB),2023-01-02,279,12.119106691919193,41.965146,-87.657484
California & 26th (SB),2023-01-02,279,16.73077335858586,41.8451,-87.695204
California & Cermak (NB),2023-01-02,279,16.795075757575756,41.8523,-87.6954
California & Devon (SB),2023-01-02,282,17.129658362470863,41.99772,-87.69975
Central & Madison (NB),2023-01-02,279,16.20110164141414,41.8803,-87.7647
Central Park & Ogden (NB),2023-01-02,278,15.889123737373737,41.854286108203816,-87.71498342854358
Chicago & Cicero (EB),2023-01-02,280,16.455221202408705,41.894893,-87.746056
Chicago & Sacramento (EB),2023-01-02,280,15.351256864697042,41.8954,-87.7022
Cicero & Hubbard (NB),2023-01-02,278,15.31450441919192,41.8879,-87.7455
Clarendon & Montrose (SB),2023-01-02,279,13.016594065656564,41.961992,-87.649994
Clark & 15th (NB),2023-01-02,217,14.772266286345234,41.861773,-87.630143
Commercial & 85 (NB),2023-01-02,279,13.299021464646465,41.7414,-87.5513
Commercial & 89th (SB),2023-01-02,279,14.217241161616164,41.733871,-87.551448
Cottage Grove & 100th (NB),2023-01-02,280,15.56893623737374,41.7132,-87.605
Cottage Grove & 60th (SB),2023-01-02,281,16.066838335275836,41.78594895562553,-87.60616026597778
Cottage Grove & Pershing (SB),2023-01-02,279,10.464141414141414,41.824096,-87.607116
Division & Larrabee (EB),2023-01-02,279,15.633791035353534,41.903627,-87.643443
EPA COM ED Maintenance Bldg C,2023-01-02,281,14.98760878010878,41.7516,-87.71349
EPA Springfield Pump Station B,2023-01-02,279,16.570637626262627,41.91274,-87.722674
EPA Springfield Pump Station C,2023-01-02,279,15.063874611499612,41.912741,-87.722675
EPA Springfield Pump Station E,2023-01-02,280,17.079529914529914,41.912739,-87.722673
EPA Village Garage B,2023-01-02,278,15.628642676767676,41.670993,-87.732458
EPA Village Garage C,2023-01-02,279,14.354687499999999,41.670994,-87.732459
