device_friendly_name,date_time,nbr_of_readings,pm_25,latitude,longitude
100th & Torrence (WB),2022-12-26,279,8.125991161616161,41.7136,-87.5602
106th & Ave D (WB),2022-12-26,279,8.649542297979798,41.70277166,-87.52829283
115th & Stewart (EB),2022-12-26,279,8.919444444444444,41.68517802886724,-87.63263004842011
137th & Brainard (NB),2022-12-26,278,7.595784090909091,41.6463031593152,-87.5429946962422
26th & Central Park (WB),2022-12-26,279,10.465299873737374,41.844493180392355,-87.71455502567271
26th ST & Kostner (WB),2022-12-26,277,9.20701893939394,41.84419,-87.7347
26th ST & Pulaski (WB),2022-12-26,280,9.7459375,41.8442,-87.7248
39TH & HALSTED (WB),2022-12-26,279,6.913052398989898,41.823715840223066,-87.6463462493363
39th & Damen (WB),2022-12-26,279,7.240785984848485,41.8231,-87.6753
47th & Halsted (WB),2022-12-26,279,9.708547979797979,41.8088,-87.6481
61st & King (WB),2022-12-26,278,7.782077020202021,41.7838,-87.6164
63RD STREET & STATE (EB) - 2,2022-12-26,279,10.267755681818182,41.779987,-87.625107001
63rd & Damen (WB),2022-12-26,279,9.490814393939393,41.7793,-87.6741
63rd & Lamon (EB),2022-12-26,281,8.740830176767677,41.7782,-87.7438
63rd & Pulaski (EB),2022-12-26,278,10.252042297979798,41.7785,-87.7214
79th & Kostner (EB),2022-12-26,279,7.343933080808081,41.7491,-87.7302
95th & Wentworth (WB),2022-12-26,278,8.8461773989899,41.7218,-87.6287
ARCHER & THROOP (SB),2022-12-26,279,9.408371212121212,41.84339211596036,-87.6545815311069
Addison & Kennedy XWay (EB),2022-12-26,277,9.630528409090909,41.946406,-87.717897
Archer & Lavergne/LeClair (NEB),2022-12-26,279,9.308074494949496,41.797916,-87.747366
Archer & Mulligan/55th (NWB),2022-12-26,279,7.814567550505051,41.7924,-87.7818
Ashland & 43rd St (SB),2022-12-26,279,9.778494318181819,41.816041,-87.665311
Ashland & Belmont/Lincoln (NB),2022-12-26,280,7.987724116161616,41.939311,-87.668496
Ashland & Blackhawk (NB),2022-12-26,279,7.936726641414141,41.907237,-87.66745
Ashland & Pershing (SB),2022-12-26,279,8.711519764957265,41.823588,-87.665245
Ave O & 114th (NB),2022-12-26,278,7.081510295260295,41.688054,-87.539967
Belmont & Western (WB),2022-12-26,277,6.97677398989899,41.939568,-87.688703
California & 26th (SB),2022-12-26,255,8.928071625344352,41.8451,-87.695204
California & Cermak (NB),2022-12-26,268,8.575811036789299,41.8523,-87.6954
Central & Madison (NB),2022-12-26,279,8.205347222222223,41.8803,-87.7647
Central & Prescott (SB),2022-12-26,278,6.801203914141414,41.9924,-87.7654
Central Park & Ogden (NB),2022-12-26,279,9.037269570707071,41.854286108203816,-87.71498342854358
Chicago & Sacramento (EB),2022-12-26,278,7.339157196969698,41.8954,-87.7022
Cicero & Hubbard (NB),2022-12-26,280,8.397035499223,41.8879,-87.7455
Commercial & 85 (NB),2022-12-26,277,8.702529671717171,41.7414,-87.5513
Commercial & 89th (SB),2022-12-26,244,9.466637806637808,41.733871,-87.551448
Cottage & 53rd (NB),2022-12-26,278,7.782231497668998,41.7985,-87.6062
Cottage Grove & 100th (NB),2022-12-26,279,8.054011994949494,41.7132,-87.605
Cottage Grove & 60th (SB),2022-12-26,279,8.670912247474748,41.78594895562553,-87.60616026597778
Cottage Grove & Pershing (SB),2022-12-26,265,6.325721343873518,41.824096,-87.607116
Division & Larrabee (EB),2022-12-26,278,7.734412878787879,41.903627,-87.643443
EPA COM ED Maintenance Bldg C,2022-12-26,279,7.346060606060607,41.7516,-87.71349
EPA Springfield Pump Station B,2022-12-26,279,7.610192550505051,41.91274,-87.722674
EPA Springfield Pump Station C,2022-12-26,278,6.816720328282828,41.912741,-87.722675
EPA Springfield Pump Station E,2022-12-26,279,8.071717171717172,41.912739,-87.722673
EPA Village Garage B,2022-12-26,278,7.542964015151515,41.670993,-87.732458
EPA Village Garage C,2022-12-26,278,7.461587752525253,41.670994,-87.732459
EPA Village Garage D,2022-12-26,279,7.990842803030303,41.670992,-87.732457
Fullerton & Pulaski (WB),2022-12-26,279,7.777313762626263,41.924611,-87.726561
Grand & Laramie (EB),2022-12-26,278,7.817080176767678,41.9169,-87.756
Halsted & 111th (SB),2022-12-26,248,9.459641873278237,41.69244704,-87.64250468
Halsted & 74th St (SB),2022-12-26,279,10.933311237373736,41.759507,-87.644385
Halsted & 87th (SB),2022-12-26,278,8.93994633838384,41.7359,-87.6437
Harrison & Central (WB),2022-12-26,279,7.304870580808081,41.87288,-87.764879
Irving Park & Kildare (EB),2022-12-26,279,8.422118055555556,41.9533,-87.7354
Kedzie & Lake (NB),2022-12-26,278,11.153246940559441,41.8838,-87.706
Kimball & Ardmore (SB),2022-12-26,279,7.432159090909091,41.9861,-87.7139
Laramie & Lake (NB),2022-12-26,279,7.8451893939393935,41.8867,-87.7551
Laramie & Madison (SB),2022-12-26,277,8.284472222222222,41.880092,-87.754947
Lincoln & California (NWB),2022-12-26,278,7.480255681818182,41.98592,-87.699628
Madison & Loomis (WB),2022-12-26,279,7.530530303030303,41.881625,-87.66205
Madison & Wood (WB),2022-12-26,279,6.87751893939394,41.881471,-87.672189
Northwest Highway & Devon (NWB),2022-12-26,278,7.081559343434344,41.997534,-87.807554
"Polk & L ""Above"" (WB)",2022-12-26,279,8.207272727272727,41.871645,-87.66986
Pulaski & 49th (SB),2022-12-26,277,20.39179924242424,41.8049,-87.7236
Pulaski & 71st (SB),2022-12-26,279,7.755091540404041,41.76428,-87.722565
Roosevelt & Homan (WB),2022-12-26,280,10.011736596736597,41.866448,-87.710325
Roosevelt & Western (WB),2022-12-26,279,8.554053030303029,41.866741,-87.685757
Sheridan & Touhy (SB),2022-12-26,279,7.733311965811965,42.013052,-87.663438
South Shore & 77th (NB),2022-12-26,218,9.395742424242425,41.7577,-87.554
State & 31st St (NB),2022-12-26,267,8.166026654504916,41.838137,-87.626522
State & 83rd (NB),2022-12-26,278,10.603570075757576,41.7435,-87.6242
Vincennes & 75th (NB),2022-12-26,280,7.78621722027972,41.75841,-87.63108
Western & 26th ST (SB),2022-12-26,278,9.319021464646465,41.8454,-87.6854
Western & 73rd (NB),2022-12-26,279,9.66611111111111,41.7609,-87.6827
Western Ave & 43rd St (SB),2022-12-26,278,9.50155303030303,41.815867,-87.684764
