device_friendly_name,date_time,nbr_of_readings,pm_25,latitude,longitude
100th & Torrence (WB),2022-12-19,279,9.246126893939394,41.7136,-87.5602
106th & Ave D (WB),2022-12-19,279,10.261783459595959,41.70277166,-87.52829283
115th & Stewart (EB),2022-12-19,279,8.48193813131313,41.68517802886724,-87.63263004842011
137th & Brainard (NB),2022-12-19,278,7.311347853535353,41.6463031593152,-87.5429946962422
26th & Central Park (WB),2022-12-19,278,12.784384469696969,41.844493180392355,-87.71455502567271
26th ST & Kostner (WB),2022-12-19,279,12.668642674908796,41.84419,-87.7347
26th ST & Pulaski (WB),2022-12-19,278,11.565937499999999,41.8442,-87.7248
39TH & HALSTED (WB),2022-12-19,279,8.762790404040404,41.823715840223066,-87.6463462493363
39th & Damen (WB),2022-12-19,279,9.13684659090909,41.8231,-87.6753
47th & Halsted (WB),2022-12-19,279,12.943273358585857,41.8088,-87.6481
61st & King (WB),2022-12-19,250,7.944236225895318,41.7838,-87.6164
63RD STREET & STATE (EB) - 2,2022-12-19,278,11.95216856060606,41.779987,-87.625107001
63rd & Damen (WB),2022-12-19,278,11.454794823232325,41.7793,-87.6741
63rd & King Drive (EB),2022-12-19,280,9.30399256993007,41.78,-87.6168
63rd & Lamon (EB),2022-12-19,276,9.948120580808082,41.7782,-87.7438
63rd & Pulaski (EB),2022-12-19,254,11.080884986225895,41.7785,-87.7214
79th & Kostner (EB),2022-12-19,279,7.059548611111111,41.7491,-87.7302
95th & Wentworth (WB),2022-12-19,278,8.066590909090909,41.7218,-87.6287
ARCHER & THROOP (SB),2022-12-19,278,11.02192866161616,41.84339211596036,-87.6545815311069
Addison & Kennedy XWay (EB),2022-12-19,279,13.441106076746275,41.946406,-87.717897
Archer & Lavergne/LeClair (NEB),2022-12-19,279,9.909614898989899,41.797916,-87.747366
Archer & Mulligan/55th (NWB),2022-12-19,279,9.53876893939394,41.7924,-87.7818
Ashland & 43rd St (SB),2022-12-19,278,11.944453914141414,41.816041,-87.665311
Ashland & Belmont/Lincoln (NB),2022-12-19,279,12.950789141414141,41.939311,-87.668496
Ashland & Blackhawk (NB),2022-12-19,279,11.357026515151516,41.907237,-87.66745
Ashland & Pershing (SB),2022-12-19,280,11.392339015151515,41.823588,-87.665245
Ave O & 114th (NB),2022-12-19,279,7.496833964646464,41.688054,-87.539967
Belmont & Western (WB),2022-12-19,269,10.656770412457911,41.939568,-87.688703
California & 26th (SB),2022-12-19,279,10.671584595959596,41.8451,-87.695204
California & Cermak (NB),2022-12-19,279,11.691133207070706,41.8523,-87.6954
California & Devon (SB),2022-12-19,278,11.04396148989899,41.99772,-87.69975
Central & Madison (NB),2022-12-19,279,10.047690420150756,41.8803,-87.7647
Chicago & Sacramento (EB),2022-12-19,279,10.051291035353534,41.8954,-87.7022
Cicero & Hubbard (NB),2022-12-19,279,9.981171085858586,41.8879,-87.7455
Clarendon & Montrose (SB),2022-12-19,279,10.336606691919192,41.961992,-87.649994
Commercial & 85 (NB),2022-12-19,279,9.022424242424242,41.7414,-87.5513
